1978 (51st),Scientific and Technical (Technical Achievement Award),"To ROBERT STINDT of Production Grip Equipment Company, for the design and manufacture of a small, mobile, motion picture camera platform known as the Stindt Dolly. [Camera Cranes]",YES
1978 (51st),Scientific and Technical (Bonner Medal),To Linwood G. Dunn in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,YES
1978 (51st),Scientific and Technical (Bonner Medal),To Loren L. Ryder in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,YES
1978 (51st),Scientific and Technical (Bonner Medal),To Waldon O. Watson in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,YES
1977 (50th),Actor -- Leading Role,Woody Allen,NO
1977 (50th),Actor -- Leading Role,Richard Burton,NO
1977 (50th),Actor -- Leading Role,Richard Dreyfuss,YES
1977 (50th),Actor -- Leading Role,Marcello Mastroianni,NO
1977 (50th),Actor -- Leading Role,John Travolta,NO
1977 (50th),Actor -- Supporting Role,Mikhail Baryshnikov,NO
1977 (50th),Actor -- Supporting Role,Peter Firth,NO
1977 (50th),Actor -- Supporting Role,Alec Guinness,NO
1977 (50th),Actor -- Supporting Role,Jason Robards,YES
1977 (50th),Actor -- Supporting Role,Maximilian Schell,NO
1977 (50th),Actress -- Leading Role,Anne Bancroft,NO
1977 (50th),Actress -- Leading Role,Jane Fonda,NO
1977 (50th),Actress -- Leading Role,Diane Keaton,YES
1977 (50th),Actress -- Leading Role,Shirley MacLaine,NO
1977 (50th),Actress -- Leading Role,Marsha Mason,NO
1977 (50th),Actress -- Supporting Role,Leslie Browne,NO
1977 (50th),Actress -- Supporting Role,Quinn Cummings,NO
1977 (50th),Actress -- Supporting Role,Melinda Dillon,NO
1977 (50th),Actress -- Supporting Role,Vanessa Redgrave,YES
1977 (50th),Actress -- Supporting Role,Tuesday Weld,NO
1977 (50th),Art Direction,Airport '77,NO
1977 (50th),Art Direction,Close Encounters of the Third Kind,NO
1977 (50th),Art Direction,The Spy Who Loved Me,NO
1977 (50th),Art Direction,Star Wars,YES
1977 (50th),Art Direction,The Turning Point,NO
1977 (50th),Cinematography,Close Encounters of the Third Kind,YES
1977 (50th),Cinematography,Islands in the Stream,NO
1977 (50th),Cinematography,Julia,NO
1977 (50th),Cinematography,Looking for Mr. Goodbar,NO
1977 (50th),Cinematography,The Turning Point,NO
1977 (50th),Costume Design,Airport '77,NO
1977 (50th),Costume Design,Julia,NO
1977 (50th),Costume Design,A Little Night Music,NO
1977 (50th),Costume Design,The Other Side of Midnight,NO
1977 (50th),Costume Design,Star Wars,YES
1977 (50th),Directing,Annie Hall,YES
1977 (50th),Directing,Close Encounters of the Third Kind,NO
1977 (50th),Directing,Julia,NO
1977 (50th),Directing,Star Wars,NO
1977 (50th),Directing,The Turning Point,NO
1977 (50th),Documentary (Feature),The Children of Theatre Street,NO
1977 (50th),Documentary (Feature),High Grass Circus,NO
1977 (50th),Documentary (Feature),Homage to Chagall--The Colours of Love,NO
1977 (50th),Documentary (Feature),Union Maids,NO
1977 (50th),Documentary (Feature),Who Are the DeBolts? And Where Did They Get Nineteen Kids?,YES
1977 (50th),Documentary (Short Subject),"Agueda Martinez: Our People, Our Country",NO
1977 (50th),Documentary (Short Subject),First Edition,NO
1977 (50th),Documentary (Short Subject),Gravity Is My Enemy,YES
1977 (50th),Documentary (Short Subject),"Of Time, Tombs and Treasure",NO
1977 (50th),Documentary (Short Subject),The Shetland Experience,NO
1977 (50th),Film Editing,Close Encounters of the Third Kind,NO
1977 (50th),Film Editing,Julia,NO
1977 (50th),Film Editing,Smokey and the Bandit,NO
1977 (50th),Film Editing,Star Wars,YES
1977 (50th),Film Editing,The Turning Point,NO
1977 (50th),Foreign Language Film,Iphigenia,NO
1977 (50th),Foreign Language Film,Madame Rosa,YES
1977 (50th),Foreign Language Film,Operation Thunderbolt,NO
1977 (50th),Foreign Language Film,A Special Day,NO
1977 (50th),Foreign Language Film,That Obscure Object of Desire,NO
1977 (50th),Music (Scoring),Close Encounters of the Third Kind,NO
1977 (50th),Music (Scoring),Julia,NO
1977 (50th),Music (Scoring),Mohammad - Messenger of God,NO
1977 (50th),Music (Scoring),The Spy Who Loved Me,NO
1977 (50th),Music (Scoring),Star Wars,YES
1977 (50th),Music (Scoring),A Little Night Music,YES
1977 (50th),Music (Scoring),Pete's Dragon,NO
1977 (50th),Music (Scoring),The Slipper and the Rose--The Story of Cinderella,NO
1977 (50th),Music (Song),Pete's Dragon,NO
1977 (50th),Music (Song),The Spy Who Loved Me,NO
1977 (50th),Music (Song),The Slipper and the Rose--The Story of Cinderella,NO
1977 (50th),Music (Song),The Rescuers,NO
1977 (50th),Music (Song),You Light Up My Life,YES
1977 (50th),Best Picture,Annie Hall,YES
1977 (50th),Best Picture,The Goodbye Girl,NO
1977 (50th),Best Picture,Julia,NO
1977 (50th),Best Picture,Star Wars,NO
1977 (50th),Best Picture,The Turning Point,NO
1977 (50th),Short Film (Animated),The Bead Game,NO
1977 (50th),Short Film (Animated),The Doonesbury Special,NO
1977 (50th),Short Film (Animated),Jimmy the C,NO
1977 (50th),Short Film (Animated),The Sand Castle,YES
1977 (50th),Short Film (Live Action),The Absent-Minded Waiter,NO
1977 (50th),Short Film (Live Action),Floating Free,NO
1977 (50th),Short Film (Live Action),I'll Find a Way,YES
1977 (50th),Short Film (Live Action),Notes on the Popular Arts,NO
1977 (50th),Short Film (Live Action),Spaceborne,NO
1977 (50th),Sound,Close Encounters of the Third Kind,NO
1977 (50th),Sound,The Deep,NO
1977 (50th),Sound,Sorcerer,NO
1977 (50th),Sound,Star Wars,YES
1977 (50th),Sound,The Turning Point,NO
1977 (50th),Sound Editing,Close Encounters of the Third Kind,YES
1977 (50th),Visual Effects,Close Encounters of the Third Kind,NO
1977 (50th),Visual Effects,Star Wars,YES
1977 (50th),Writing,Equus,NO
1977 (50th),Writing,I Never Promised You a Rose Garden,NO
1977 (50th),Writing,Julia,YES
1977 (50th),Writing,"Oh, God!",NO
1977 (50th),Writing,That Obscure Object of Desire,NO
1977 (50th),Writing,Annie Hall,YES
1977 (50th),Writing,The Goodbye Girl,NO
1977 (50th),Writing,The Late Show,NO
1977 (50th),Writing,Star Wars,NO
1977 (50th),Writing,The Turning Point,NO
1977 (50th),Special Achievement Award,"To Benjamin Burtt, Jr. for the creation of the alien, creature and robot voices featured in Star Wars.",YES
1977 (50th),Special Achievement Award,Close Encounters of the Third Kind,YES
1977 (50th),Honorary Award,To Margaret Booth for her exceptional contribution to the art of film editing in the motion picture industry.,YES
1977 (50th),Jean Hersholt Humanitarian Award,Charlton Heston,YES
1977 (50th),Irving G. Thalberg Memorial Award,Walter Mirisch,YES
1977 (50th),Scientific and Technical (Academy Award of Merit),"To GARRETT BROWN and the CINEMA PRODUCTS CORPORATION ENGINEERING STAFF under the supervision of John Jurgens, for the invention and development of Steadicam. [Camera Cranes]",YES
1977 (50th),Scientific and Technical (Scientific and Engineering Award),"To JOSEPH D. KELLY, EMORY M. COHEN, BARRY K. HENLEY, HAMMOND H. HOLT and JOHN AGALSOFF of Glen Glenn Sound for the concept and development of a Post-production Audio Processing System for Motion Picture Films. [Sound]",YES
1977 (50th),Scientific and Technical (Scientific and Engineering Award),"To PANAVISION, INCORPORATED, for the concept and engineering of the improvements incorporated in the Panaflex Motion Picture Camera. [Camera]",YES
1977 (50th),Scientific and Technical (Scientific and Engineering Award),"To N. PAUL KENWORTHY, JR. and WILLIAM R. LATADY for the invention and development of the Kenworthy Snorkel Camera System for motion picture photography. [Camera]",YES
1977 (50th),Scientific and Technical (Scientific and Engineering Award),"To JOHN C. DYKSTRA for the development of a facility uniquely oriented toward visual effects photography, and to ALVAH J. MILLER and JERRY JEFFRESS for the engineering of the Electronic Motion Control System used in concert for multiple exposure visual effects motion picture photography. [Systems]",YES
1977 (50th),Scientific and Technical (Scientific and Engineering Award),To EASTMAN KODAK COMPANY for the development and introduction of a new duplicating film for motion pictures. [Film],YES
1977 (50th),Scientific and Technical (Scientific and Engineering Award),"To STEFAN KUDELSKI of Nagra Magnetic Recorders, Incorporated, for the engineering of the improvements incorporated in the Nagra 4.2L sound recorder for motion picture production. [Sound]",YES
1977 (50th),Scientific and Technical (Technical Achievement Award),"To ERNST NETTMANN of the Astrovision Division of Continental Camera Systems, Incorporated, for the engineering of its Periscope Aerial Camera System. [Camera]",YES
1977 (50th),Scientific and Technical (Technical Achievement Award),To EECO (Electronic Engineering Company of California) for developing a method for interlocking non-sprocketed film and tape media used in motion picture production. [Systems],YES
1977 (50th),Scientific and Technical (Technical Achievement Award),"To DR. BERNHARD KÜHL and WERNER BLOCK of OSRAM, GmbH, for the development of the HMI high-efficiency discharge lamp for motion picture lighting. [Lighting]",YES
1977 (50th),Scientific and Technical (Technical Achievement Award),"To PANAVISION, INCORPORATED, for the design of Panalite, a camera-mounted controllable light for motion picture photography. [Lighting]",YES
1977 (50th),Scientific and Technical (Technical Achievement Award),"To PANAVISION, INCORPORATED, for the engineering of the Panahead gearhead for motion picture cameras. [Stage Operations]",YES
1977 (50th),Scientific and Technical (Technical Achievement Award),"To PICLEAR, INCORPORATED, for originating and developing an attachment to motion picture projectors to improve screen image quality. [Laboratory]",YES
1977 (50th),Scientific and Technical (Bonner Medal),To Gordon E. Sawyer in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,YES
1977 (50th),Scientific and Technical (Bonner Medal),To Sidney Paul Solow in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,YES
1976 (49th),Actor -- Leading Role,Robert De Niro,NO
1976 (49th),Actor -- Leading Role,Peter Finch,YES
1976 (49th),Actor -- Leading Role,Giancarlo Giannini,NO
1976 (49th),Actor -- Leading Role,William Holden,NO
1976 (49th),Actor -- Leading Role,Sylvester Stallone,NO
1976 (49th),Actor -- Supporting Role,Ned Beatty,NO
1976 (49th),Actor -- Supporting Role,Burgess Meredith,NO
1976 (49th),Actor -- Supporting Role,Laurence Olivier,NO
1976 (49th),Actor -- Supporting Role,Jason Robards,YES
1976 (49th),Actor -- Supporting Role,Burt Young,NO
1976 (49th),Actress -- Leading Role,Marie-Christine Barrault,NO
1976 (49th),Actress -- Leading Role,Faye Dunaway,YES
1976 (49th),Actress -- Leading Role,Talia Shire,NO
1976 (49th),Actress -- Leading Role,Sissy Spacek,NO
1976 (49th),Actress -- Leading Role,Liv Ullmann,NO
1976 (49th),Actress -- Supporting Role,Jane Alexander,NO
1976 (49th),Actress -- Supporting Role,Jodie Foster,NO
1976 (49th),Actress -- Supporting Role,Lee Grant,NO
1976 (49th),Actress -- Supporting Role,Piper Laurie,NO
1976 (49th),Actress -- Supporting Role,Beatrice Straight,YES
1976 (49th),Art Direction,All the President's Men,YES
1976 (49th),Art Direction,The Incredible Sarah,NO
1976 (49th),Art Direction,The Last Tycoon,NO
1976 (49th),Art Direction,Logan's Run,NO
1976 (49th),Art Direction,The Shootist,NO
1976 (49th),Cinematography,Bound for Glory,YES
1976 (49th),Cinematography,King Kong,NO
1976 (49th),Cinematography,Logan's Run,NO
1976 (49th),Cinematography,Network,NO
1976 (49th),Cinematography,A Star Is Born,NO
1976 (49th),Costume Design,Bound for Glory,NO
1976 (49th),Costume Design,Fellini's Casanova,YES
1976 (49th),Costume Design,The Incredible Sarah,NO
1976 (49th),Costume Design,The Passover Plot,NO
1976 (49th),Costume Design,The Seven-per-cent Solution,NO
1976 (49th),Directing,All the President's Men,NO
1976 (49th),Directing,Face to Face,NO
1976 (49th),Directing,Network,NO
1976 (49th),Directing,Rocky,YES
1976 (49th),Directing,Seven Beauties,NO
1976 (49th),Documentary (Feature),"Harlan County, U.S.A.",YES
1976 (49th),Documentary (Feature),Hollywood on Trial,NO
1976 (49th),Documentary (Feature),Off the Edge,NO
1976 (49th),Documentary (Feature),People of the Wind,NO
1976 (49th),Documentary (Feature),Volcano: An Inquiry into the Life and Death of Malcolm Lowry,NO
1976 (49th),Documentary (Short Subject),American Shoeshine,NO
1976 (49th),Documentary (Short Subject),Blackwood,NO
1976 (49th),Documentary (Short Subject),The End of the Road,NO
1976 (49th),Documentary (Short Subject),Number Our Days,YES
1976 (49th),Documentary (Short Subject),Universe,NO
1976 (49th),Film Editing,All the President's Men,NO
1976 (49th),Film Editing,Bound for Glory,NO
1976 (49th),Film Editing,Network,NO
1976 (49th),Film Editing,Rocky,YES
1976 (49th),Film Editing,Two-Minute Warning,NO
1976 (49th),Foreign Language Film,Black and White in Color,YES
1976 (49th),Foreign Language Film,"Cousin, Cousine",NO
1976 (49th),Foreign Language Film,"Jacob, the Liar",NO
1976 (49th),Foreign Language Film,Nights and Days,NO
1976 (49th),Foreign Language Film,Seven Beauties,NO
1976 (49th),Music (Scoring),Obsession,NO
1976 (49th),Music (Scoring),The Omen,YES
1976 (49th),Music (Scoring),The Outlaw Josey Wales,NO
1976 (49th),Music (Scoring),Taxi Driver,NO
1976 (49th),Music (Scoring),Voyage of the Damned,NO
1976 (49th),Music (Scoring),Bound for Glory,YES
1976 (49th),Music (Scoring),Bugsy Malone,NO
1976 (49th),Music (Scoring),A Star Is Born,NO
1976 (49th),Music (Song),The Omen,NO
1976 (49th),Music (Song),The Pink Panther Strikes Again,NO
1976 (49th),Music (Song),A Star Is Born,YES
1976 (49th),Music (Song),Rocky,NO
1976 (49th),Music (Song),Half a House,NO
1976 (49th),Best Picture,All the President's Men,NO
1976 (49th),Best Picture,Bound for Glory,NO
1976 (49th),Best Picture,Network,NO
1976 (49th),Best Picture,Rocky,YES
1976 (49th),Best Picture,Taxi Driver,NO
1976 (49th),Short Film (Animated),Dedalo,NO
1976 (49th),Short Film (Animated),Leisure,YES
1976 (49th),Short Film (Animated),The Street,NO
1976 (49th),Short Film (Live Action),In the Region of Ice,YES
1976 (49th),Short Film (Live Action),Kudzu,NO
1976 (49th),Short Film (Live Action),The Morning Spider,NO
1976 (49th),Short Film (Live Action),Nightlife,NO
1976 (49th),Short Film (Live Action),Number One,NO
1976 (49th),Sound,All the President's Men,YES
1976 (49th),Sound,King Kong,NO
1976 (49th),Sound,Rocky,NO
1976 (49th),Sound,Silver Streak,NO
1976 (49th),Sound,A Star Is Born,NO
1976 (49th),Visual Effects,King Kong,YES
1976 (49th),Visual Effects,Logan's Run,YES
1976 (49th),Writing,All the President's Men,YES
1976 (49th),Writing,Bound for Glory,NO
1976 (49th),Writing,Fellini's Casanova,NO
1976 (49th),Writing,The Seven-per-cent Solution,NO
1976 (49th),Writing,Voyage of the Damned,NO
1976 (49th),Writing,"Cousin, Cousine",NO
1976 (49th),Writing,The Front,NO
1976 (49th),Writing,Network,YES
1976 (49th),Writing,Rocky,NO
1976 (49th),Writing,Seven Beauties,NO
1976 (49th),Special Achievement Award,King Kong,YES
1976 (49th),Special Achievement Award,Logan's Run,YES
1976 (49th),Irving G. Thalberg Memorial Award,Pandro S. Berman,YES
1976 (49th),Scientific and Technical (Scientific and Engineering Award),To CONSOLIDATED FILM INDUSTRIES and the BARNEBEY-CHENEY COMPANY for the development of a system for the recovery of film-cleaning solvent vapors in a motion picture laboratory. [Laboratory],YES
1976 (49th),Scientific and Technical (Scientific and Engineering Award),"To WILLIAM L. GRAHAM, MANFRED G. MICHELSON, GEOFFREY F. NORMAN and SIEGFRIED SEIBERT of Technicolor for the development and engineering of a Continuous, High-Speed, Color Motion Picture Printing System. [Laboratory]",YES
1976 (49th),Scientific and Technical (Technical Achievement Award),To FRED BARTSCHER of Kollmorgen Corporation and to GLENN BERGGREN of the Schneider Corporation for the design and development of a single-lens magnifier for motion picture projection lenses. [Lenses and Filters],YES
1976 (49th),Scientific and Technical (Technical Achievement Award),To PANAVISION INCORPORATED for the design and development of super-speed lenses for motion picture photography. [Lenses and Filters],YES
1976 (49th),Scientific and Technical (Technical Achievement Award),To HIROSHI SUZUKAWA of Canon and WILTON R. HOLM of AMPTP Motion Picture and Television Research Center for the design and development of super-speed lenses for motion picture photography. [Lenses and Filters],YES
1976 (49th),Scientific and Technical (Technical Achievement Award),To CARL ZEISS COMPANY for the design and development of super-speed lenses for motion picture photography. [Lenses and Filters],YES
1976 (49th),Scientific and Technical (Technical Achievement Award),To PHOTO RESEARCH DIVISION OF THE KOLLMORGEN CORPORATION for the engineering and manufacture of the Spectra TriColor Meter. [Photography],YES
1975 (48th),Actor -- Leading Role,Walter Matthau,NO
1975 (48th),Actor -- Leading Role,Jack Nicholson,YES
1975 (48th),Actor -- Leading Role,Al Pacino,NO
1975 (48th),Actor -- Leading Role,Maximilian Schell,NO
1975 (48th),Actor -- Leading Role,James Whitmore,NO
1975 (48th),Actor -- Supporting Role,George Burns,YES
1975 (48th),Actor -- Supporting Role,Brad Dourif,NO
1975 (48th),Actor -- Supporting Role,Burgess Meredith,NO
1975 (48th),Actor -- Supporting Role,Chris Sarandon,NO
1975 (48th),Actor -- Supporting Role,Jack Warden,NO
1975 (48th),Actress -- Leading Role,Isabelle Adjani,NO
1975 (48th),Actress -- Leading Role,Ann-Margret,NO
1975 (48th),Actress -- Leading Role,Louise Fletcher,YES
1975 (48th),Actress -- Leading Role,Glenda Jackson,NO
1975 (48th),Actress -- Leading Role,Carol Kane,NO
1975 (48th),Actress -- Supporting Role,Ronee Blakley,NO
1975 (48th),Actress -- Supporting Role,Lee Grant,YES
1975 (48th),Actress -- Supporting Role,Sylvia Miles,NO
1975 (48th),Actress -- Supporting Role,Lily Tomlin,NO
1975 (48th),Actress -- Supporting Role,Brenda Vaccaro,NO
1975 (48th),Art Direction,Barry Lyndon,YES
1975 (48th),Art Direction,The Hindenburg,NO
1975 (48th),Art Direction,The Man Who Would Be King,NO
1975 (48th),Art Direction,Shampoo,NO
1975 (48th),Art Direction,The Sunshine Boys,NO
1975 (48th),Cinematography,Barry Lyndon,YES
1975 (48th),Cinematography,The Day of the Locust,NO
1975 (48th),Cinematography,Funny Lady,NO
1975 (48th),Cinematography,The Hindenburg,NO
1975 (48th),Cinematography,One Flew over the Cuckoo's Nest,NO
1975 (48th),Costume Design,Barry Lyndon,YES
1975 (48th),Costume Design,The Four Musketeers,NO
1975 (48th),Costume Design,Funny Lady,NO
1975 (48th),Costume Design,The Magic Flute,NO
1975 (48th),Costume Design,The Man Who Would Be King,NO
1975 (48th),Directing,Amarcord,NO
1975 (48th),Directing,Barry Lyndon,NO
1975 (48th),Directing,Dog Day Afternoon,NO
1975 (48th),Directing,Nashville,NO
1975 (48th),Directing,One Flew over the Cuckoo's Nest,YES
1975 (48th),Documentary (Feature),The California Reich,NO
1975 (48th),Documentary (Feature),Fighting for Our Lives,NO
1975 (48th),Documentary (Feature),The Incredible Machine,NO
1975 (48th),Documentary (Feature),The Man Who Skied down Everest,YES
1975 (48th),Documentary (Feature),The Other Half of the Sky: A China Memoir,NO
1975 (48th),Documentary (Short Subject),Arthur and Lillie,NO
1975 (48th),Documentary (Short Subject),The End of the Game,YES
1975 (48th),Documentary (Short Subject),Millions of Years Ahead of Man,NO
1975 (48th),Documentary (Short Subject),Probes in Space,NO
1975 (48th),Documentary (Short Subject),Whistling Smith,NO
1975 (48th),Film Editing,Dog Day Afternoon,NO
1975 (48th),Film Editing,Jaws,YES
1975 (48th),Film Editing,The Man Who Would Be King,NO
1975 (48th),Film Editing,One Flew over the Cuckoo's Nest,NO
1975 (48th),Film Editing,Three Days of the Condor,NO
1975 (48th),Foreign Language Film,Dersu Uzala,YES
1975 (48th),Foreign Language Film,Land of Promise,NO
1975 (48th),Foreign Language Film,Letters from Marusia,NO
1975 (48th),Foreign Language Film,Sandakan No. 8,NO
1975 (48th),Foreign Language Film,Scent of a Woman,NO
1975 (48th),Music (Scoring),"Birds Do It, Bees Do It",NO
1975 (48th),Music (Scoring),Bite the Bullet,NO
1975 (48th),Music (Scoring),Jaws,YES
1975 (48th),Music (Scoring),One Flew over the Cuckoo's Nest,NO
1975 (48th),Music (Scoring),The Wind and the Lion,NO
1975 (48th),Music (Scoring),Barry Lyndon,YES
1975 (48th),Music (Scoring),Funny Lady,NO
1975 (48th),Music (Scoring),Tommy,NO
1975 (48th),Music (Song),Funny Lady,NO
1975 (48th),Music (Song),Nashville,YES
1975 (48th),Music (Song),Whiffs,NO
1975 (48th),Music (Song),The Other Side of the Mountain,NO
1975 (48th),Music (Song),Mahogany,NO
1975 (48th),Best Picture,Barry Lyndon,NO
1975 (48th),Best Picture,Dog Day Afternoon,NO
1975 (48th),Best Picture,Jaws,NO
1975 (48th),Best Picture,Nashville,NO
1975 (48th),Best Picture,One Flew over the Cuckoo's Nest,YES
1975 (48th),Short Film (Animated),Great,YES
1975 (48th),Short Film (Animated),Kick Me,NO
1975 (48th),Short Film (Animated),Monsieur Pointu,NO
1975 (48th),Short Film (Animated),Sisyphus,NO
1975 (48th),Short Film (Live Action),Angel and Big Joe,YES
1975 (48th),Short Film (Live Action),Conquest of Light,NO
1975 (48th),Short Film (Live Action),Dawn Flight,NO
1975 (48th),Short Film (Live Action),A Day in the Life of Bonnie Consolo,NO
1975 (48th),Short Film (Live Action),Doubletalk,NO
1975 (48th),Sound,Bite the Bullet,NO
1975 (48th),Sound,Funny Lady,NO
1975 (48th),Sound,The Hindenburg,NO
1975 (48th),Sound,Jaws,YES
1975 (48th),Sound,The Wind and the Lion,NO
1975 (48th),Sound Editing,The Hindenburg,YES
1975 (48th),Visual Effects,The Hindenburg,YES
1975 (48th),Writing,Amarcord,NO
1975 (48th),Writing,And Now My Love,NO
1975 (48th),Writing,Dog Day Afternoon,YES
1975 (48th),Writing,Lies My Father Told Me,NO
1975 (48th),Writing,Shampoo,NO
1975 (48th),Writing,Barry Lyndon,NO
1975 (48th),Writing,The Man Who Would Be King,NO
1975 (48th),Writing,One Flew over the Cuckoo's Nest,YES
1975 (48th),Writing,Scent of a Woman,NO
1975 (48th),Writing,The Sunshine Boys,NO
1975 (48th),Special Achievement Award,The Hindenburg,YES
1975 (48th),Special Achievement Award,The Hindenburg,YES
1975 (48th),Honorary Award,To Mary Pickford in recognition of her unique contributions to the film industry and the development of film as an artistic medium.,YES
1975 (48th),Jean Hersholt Humanitarian Award,Dr. Jules C. Stein,YES
1975 (48th),Irving G. Thalberg Memorial Award,Mervyn LeRoy,YES
1975 (48th),Scientific and Technical (Scientific and Engineering Award),To CHADWELL O'CONNOR of the O'Connor Engineering Laboratories for the concept and engineering of a fluid-damped camera-head for motion picture photography. [Stage Operations],YES
1975 (48th),Scientific and Technical (Scientific and Engineering Award),"To WILLIAM F. MINER of Universal City Studios, Inc. and the WESTINGHOUSE ELECTRIC CORPORATION for the development and engineering of a solid-state, 500 kilowatt, direct-current static rectifier for motion picture lighting. [Lighting]",YES
1975 (48th),Scientific and Technical (Technical Achievement Award),To LAWRENCE W. BUTLER and ROGER BANKS for the concept of applying low inertia and stepping electric motors to film transport systems and optical printers for motion picture production. [Special Photographic],YES
1975 (48th),Scientific and Technical (Technical Achievement Award),To DAVID J. DEGENKOLB and FRED SCOBEY of Deluxe General Incorporated and JOHN C. DOLAN and RICHARD DUBOIS of the Akwaklame Company for the development of a technique for silver recovery from photographic wash-waters by ion exchange. [Laboratory],YES
1975 (48th),Scientific and Technical (Technical Achievement Award),To JOSEPH WESTHEIMER for the development of a device to obtain shadowed titles on motion picture films. [Special Photographic],YES
1975 (48th),Scientific and Technical (Technical Achievement Award),"To CARTER EQUIPMENT COMPANY, INC. and RAMTRONICS for the engineering and manufacture of a computerized tape punching system for programming laboratory printing machines. [Laboratory]",YES
1975 (48th),Scientific and Technical (Technical Achievement Award),To HOLLYWOOD FILM COMPANY for the engineering and manufacture of a computerized tape punching system for programming laboratory printing machines. [Laboratory],YES
1975 (48th),Scientific and Technical (Technical Achievement Award),To BELL & HOWELL for the engineering and manufacture of a computerized tape punching system for programming laboratory printing machines. [Laboratory],YES
1975 (48th),Scientific and Technical (Technical Achievement Award),To FREDRIK SCHLYTER for the engineering and manufacture of a computerized tape punching system for programming laboratory printing machines. [Laboratory],YES
1974 (47th),Actor -- Leading Role,Art Carney,YES
1974 (47th),Actor -- Leading Role,Albert Finney,NO
1974 (47th),Actor -- Leading Role,Dustin Hoffman,NO
1974 (47th),Actor -- Leading Role,Jack Nicholson,NO
1974 (47th),Actor -- Leading Role,Al Pacino,NO
1974 (47th),Actor -- Supporting Role,Fred Astaire,NO
1974 (47th),Actor -- Supporting Role,Jeff Bridges,NO
1974 (47th),Actor -- Supporting Role,Robert De Niro,YES
1974 (47th),Actor -- Supporting Role,Michael V. Gazzo,NO
1974 (47th),Actor -- Supporting Role,Lee Strasberg,NO
1974 (47th),Actress -- Leading Role,Ellen Burstyn,YES
1974 (47th),Actress -- Leading Role,Diahann Carroll,NO
1974 (47th),Actress -- Leading Role,Faye Dunaway,NO
1974 (47th),Actress -- Leading Role,Valerie Perrine,NO
1974 (47th),Actress -- Leading Role,Gena Rowlands,NO
1974 (47th),Actress -- Supporting Role,Ingrid Bergman,YES
1974 (47th),Actress -- Supporting Role,Valentina Cortese,NO
1974 (47th),Actress -- Supporting Role,Madeline Kahn,NO
1974 (47th),Actress -- Supporting Role,Diane Ladd,NO
1974 (47th),Actress -- Supporting Role,Talia Shire,NO
1974 (47th),Art Direction,Chinatown,NO
1974 (47th),Art Direction,Earthquake,NO
1974 (47th),Art Direction,The Godfather Part II,YES
1974 (47th),Art Direction,The Island at the Top of the World,NO
1974 (47th),Art Direction,The Towering Inferno,NO
1974 (47th),Cinematography,Chinatown,NO
1974 (47th),Cinematography,Earthquake,NO
1974 (47th),Cinematography,Lenny,NO
1974 (47th),Cinematography,Murder on the Orient Express,NO
1974 (47th),Cinematography,The Towering Inferno,YES
1974 (47th),Costume Design,Chinatown,NO
1974 (47th),Costume Design,Daisy Miller,NO
1974 (47th),Costume Design,The Godfather Part II,NO
1974 (47th),Costume Design,The Great Gatsby,YES
1974 (47th),Costume Design,Murder on the Orient Express,NO
1974 (47th),Directing,Chinatown,NO
1974 (47th),Directing,Day for Night,NO
1974 (47th),Directing,The Godfather Part II,YES
1974 (47th),Directing,Lenny,NO
1974 (47th),Directing,A Woman under the Influence,NO
1974 (47th),Documentary (Feature),Antonia: A Portrait of the Woman,NO
1974 (47th),Documentary (Feature),The Challenge...A Tribute to Modern Art,NO
1974 (47th),Documentary (Feature),The 81st Blow,NO
1974 (47th),Documentary (Feature),Hearts and Minds,YES
1974 (47th),Documentary (Feature),The Wild and the Brave,NO
1974 (47th),Documentary (Short Subject),City Out of Wilderness,NO
1974 (47th),Documentary (Short Subject),Don't,YES
1974 (47th),Documentary (Short Subject),Exploratorium,NO
1974 (47th),Documentary (Short Subject),John Muir's High Sierra,NO
1974 (47th),Documentary (Short Subject),Naked Yoga,NO
1974 (47th),Film Editing,Blazing Saddles,NO
1974 (47th),Film Editing,Chinatown,NO
1974 (47th),Film Editing,Earthquake,NO
1974 (47th),Film Editing,The Longest Yard,NO
1974 (47th),Film Editing,The Towering Inferno,YES
1974 (47th),Foreign Language Film,Amarcord,YES
1974 (47th),Foreign Language Film,Cats' Play,NO
1974 (47th),Foreign Language Film,The Deluge,NO
1974 (47th),Foreign Language Film,"Lacombe, Lucien",NO
1974 (47th),Foreign Language Film,The Truce,NO
1974 (47th),Music (Scoring),Chinatown,NO
1974 (47th),Music (Scoring),The Godfather Part II,YES
1974 (47th),Music (Scoring),Murder on the Orient Express,NO
1974 (47th),Music (Scoring),Shanks,NO
1974 (47th),Music (Scoring),The Towering Inferno,NO
1974 (47th),Music (Scoring),The Great Gatsby,YES
1974 (47th),Music (Scoring),The Little Prince,NO
1974 (47th),Music (Scoring),Phantom of the Paradise,NO
1974 (47th),Music (Song),Benji,NO
1974 (47th),Music (Song),Blazing Saddles,NO
1974 (47th),Music (Song),The Little Prince,NO
